ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"2/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1752164","12 July 2016","0","STRATA","No","2109786","AK795780","23 April 2017"
"3/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1701546","12 July 2016","0","STRATA","No","2109787","AK795781","23 April 2017"
"4/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1703493","12 July 2016","0","STRATA","No","2109788","AK795782","23 April 2017"
"5/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1732696","12 July 2016","0","STRATA","No","2109789","AK795783","23 April 2017"
"6/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1837826","12 July 2016","0","STRATA","No","2109790","AK795784","23 April 2017"
"7/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1773580","12 July 2016","0","STRATA","No","2109791","AK795785","23 April 2017"
"8/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1726855","12 July 2016","0","STRATA","No","2109792","AK795786","23 April 2017"
"9/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1693759","12 July 2016","0","STRATA","No","2109793","AK795787","23 April 2017"
"684 BOTANY ROAD, ALEXANDRIA NSW 2015","1450000","21 November 2012","505.9","NON STRATA","No",2109813,"AH458829","23 April 2017"
"34 BOURKE ROAD, ALEXANDRIA NSW 2015","8500000","25 July 2012","3404","NON STRATA","No",2110061,"AH247569","23 April 2017"
"44 BOURKE ROAD, ALEXANDRIA NSW 2015","8700000","24 December 2015","4000","NON STRATA","No",2110062,"AK95624","23 April 2017"
"82 BOURKE ROAD, ALEXANDRIA NSW 2015","19000000","28 May 2015","9086","NON STRATA","No",2110066,"AJ666549","23 April 2017"
"118 BOURKE ROAD, ALEXANDRIA NSW 2015","19000000","6 February 2014","12500","NON STRATA","No",2110072,"AI488899","23 April 2017"
"5/79 BOURKE ROAD, ALEXANDRIA NSW 2015","1210000","28 January 2016","0","STRATA","No","2110091","AK256517","23 April 2017"
"8/79 BOURKE ROAD, ALEXANDRIA NSW 2015","840000","12 February 2013","0","STRATA","No","2871427","AH617649","23 April 2017"
"7/79 BOURKE ROAD, ALEXANDRIA NSW 2015","645000","13 December 2012","0","STRATA","No","2871426","AH606799","23 April 2017"
"20/77 BOURKE ROAD, ALEXANDRIA NSW 2015","1628000","25 August 2015","0","STRATA","No","2877575","AJ955192","23 April 2017"
"14/77 BOURKE ROAD, ALEXANDRIA NSW 2015","575000","13 November 2013","0","STRATA","No","2877581","AI254367","23 April 2017"
"12/77 BOURKE ROAD, ALEXANDRIA NSW 2015","635000","9 January 2013","0","STRATA","No","2877583","AH561863","23 April 2017"
"16/77 BOURKE ROAD, ALEXANDRIA NSW 2015","649000","18 May 2012","0","STRATA","No","2877580","AH65354","23 April 2017"
"9 BOWDEN STREET, ALEXANDRIA NSW 2015","12000000","21 November 2014","11910","NON STRATA","No",2111642,"AJ354181","23 April 2017"
"9 BOWDEN STREET, ALEXANDRIA NSW 2015","14800000","30 July 2013","11910","NON STRATA","Yes (2)",2111642,"AI512673","23 April 2017"
"17/17 BOWDEN STREET, ALEXANDRIA NSW 2015","150000","23 June 2016","0","STRATA","No","2111660","AK735514","23 April 2017"
"7/17 BOWDEN STREET, ALEXANDRIA NSW 2015","575000","20 May 2016","0","STRATA","No","2111650","AK545958","23 April 2017"
"20/17 BOWDEN STREET, ALEXANDRIA NSW 2015","300670","11 November 2014","0","STRATA","No","2111663","AJ120830","23 April 2017"
"20/17 BOWDEN STREET, ALEXANDRIA NSW 2015","270000","20 December 2013","0","STRATA","No","2111663","AI450069","23 April 2017"
"12/17 BOWDEN STREET, ALEXANDRIA NSW 2015","510000","1 October 2013","0","STRATA","No","2111655","AI131910","23 April 2017"
"30/17 BOWDEN STREET, ALEXANDRIA NSW 2015","495000","3 September 2013","0","STRATA","No","2111673","AI110767","23 April 2017"
"14/17 BOWDEN STREET, ALEXANDRIA NSW 2015","475000","18 May 2012","0","STRATA","No","2111657","AH95294","23 April 2017"
